job_id,job_title,company,location,job_description,experience,education,salary_lpa,job_type,required_skills
JOB074546,Data Analyst,Amazon,"Ahmedabad, Gujarat","We are hiring a Data Analyst at Amazon in Ahmedabad, Gujarat. The role requires 0-1 years of experience and BE Computer Engineering or a related qualification. The candidate will develop and maintain solutions related to data analyst, and work on projects involving Statistics, Tableau, NumPy, Python, Power BI. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Statistics, Tableau, NumPy, Python, Power BI is preferred. This is a internship opportunity.",0-1 years,BE Computer Engineering,,Internship,"Tableau, NumPy, Python, Power BI, Statistics"
JOB019146,Machine Learning Engineer,Capgemini,"Delhi, India","We are hiring a Machine Learning Engineer at Capgemini in Delhi, India. The role requires 5-8 years of experience and BE Computer Engineering or a related qualification. The candidate will write documentation and perform testing, and work on projects involving SQL, Docker, Python, Scikit-learn, AWS, TensorFlow. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with SQL, Docker, Python, Scikit-learn, AWS, TensorFlow is preferred. This is a contract opportunity.",5-8 years,BE Computer Engineering,10.5,Contract,scikit-learn | docker | tensorflow | aws | python | sql
JOB261800,AI Engineer,ORACLE,"Chennai, Tamil Nadu","We are hiring a AI Engineer at Oracle in Chennai, Tamil Nadu. The role requires 5-8 years of experience and BSc Data Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Python, PyTorch, Deep Learning, LLM. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Python, PyTorch, Deep Learning, LLM is preferred. This is a internship opportunity.",5-8 years,BSC DATA SCIENCE,9.0,Internship,"Python, NLP, LLM, PyTorch, Deep Learning, TensorFlow"
JOB254525,SQL DEVELOPER,Tech Mahindra,"Gurugram, Haryana","We are hiring a SQL Developer at Tech Mahindra in Gurugram, Haryana. The role requires 2-5 years of experience and BCA or a related qualification. The candidate will write documentation and perform testing, and work on projects involving SQL, PostgreSQL, MySQL, SQL Server. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with SQL, PostgreSQL, MySQL, SQL Server is preferred. This is a part-time opportunity.",2-5 years,BCA,6.2,Part-time,"SQL, PostgreSQL, MySQL, SQL Server"
JOB124395,Data Analyst,Siemens,"Ahmedabad, Gujarat","We are hiring a Data Analyst at Siemens in Ahmedabad, Gujarat. The role requires 1-3 years of experience and MCA or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Python, NumPy, Excel, Pandas, Power BI, Statistics, SQL. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Python, NumPy, Excel, Pandas, Power BI, Statistics, SQL is preferred. This is a full-time opportunity.",1-3 years,MCA,3.8,Full-time,"Python, Pandas, NumPy, Statistics, Power BI, Excel, SQL"
JOB261976,Data Scientist,TechNova Solutions,"Ahmedabad, Gujarat","We are hiring a Data Scientist at TechNova Solutions in Ahmedabad, Gujarat. The role requires 1-3 yrs of exp and BE Computer Engineering or a related qualification. The candidate will write documentation and perform testing, and work on projects involving TensorFlow, Python, NumPy, Statistics. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with TensorFlow, Python, NumPy, Statistics is preferred. This is a part-time opportunity.",1-3 years,BE Computer Engineering,5.8,Part-time,"NumPy, TensorFlow, Statistics, Python"
JOB238588,Cloud Engineer,IBM,"Hyderabad, Telangana","We are hiring a Cloud Engineer at IBM in Hyderabad, Telangana. The role requires 3-6 years of experience and Any Graduate or a related qualification. The candidate will clean, transform and validate data, and work on projects involving CI/CD, Linux, AWS, Git. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with CI/CD, Linux, AWS, Git is preferred. This is a part-time opportunity.",3-6 years,Any Graduate,6.2,Part-time,"CI/CD, Azure, Git, Linux, AWS"
JOB144937,SQL Developer,Mphasis,"Ahmedabad, Gujarat","We are hiring a SQL Developer at Mphasis in Ahmedabad, Gujarat. The role requires 2-5 years of experience and BSc Data Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Database Design, SQL, SQL Server, PostgreSQL. Key responsibilities include develop and maintain solutions related to sql developer, solving technical problems, improving performance, and communicating results. Experience with Database Design, SQL, SQL Server, PostgreSQL is preferred. This is a internship opportunity.",2-5 years,BSc Data Science,6.6,Internship,"PostgreSQL, SQL Server, Database Design, SQL, ETL, Python"
JOB298549,DevOps Engineer,Tech Mahindra,"BENGALURU, KARNATAKA"," We are hiring a DevOps Engineer at Tech Mahindra in Bengaluru, Karnataka. The role requires 5-8 years of experience and MCA or a related qualification. The candidate will develop and maintain solutions related to devops engineer, and work on projects involving CI/CD, Kubernetes, Docker, Linux, Git. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience w/ CI/CD, Kubernetes, Docker, Linux, Git is preferred. This is a internship opportunity. ",5-8 years,MCA,8.6,Internship,"Terraform, Git, AWS, Docker, Kubernetes, Linux, CI/CD"
JOB242202,Java Developer,Deloitte,"Ahmedabad, Gujarat","We are hiring a Java Developer at Deloitte in Ahmedabad, Gujarat. The role requires 1-3 yrs of experience and BSc Computer Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Spring Boot, Docker, Git, Hibernate, Java, REST API. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Spring Boot, Docker, Git, Hibernate, Java, REST API is preferred. This is a part-time opportunity. ",1-3 years,BSc Computer Science,4.8,Part-time,Hibernate | Docker | Git | REST API | Java | Spring Boot
JOB100828,Business Analyst,TechNova Solutions,"Delhi, India ","We are hiring a Business Analyst at TechNova Solutions in Delhi, India. The role requires 8-12 years of experience and BSc Data Science or a related qualification. The candidate will develop and maintain solutions related to business analyst, and work on projects involving JIRA, Business Analysis, Power BI, Statistics. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with JIRA, Business Analysis, Power BI, Statistics is preferred. This is a contract opportunity.",8-12 years ,BSc Data Science,13.5,contract,"Power BI,Statistics,JIRA,Business Analysis"
JOB032777,DevOps Engineer,Wipro,"Mumbai, Maharashtra","We are hiring a DevOps Engineer at Wipro in Mumbai, Maharashtra. The role requires 8-12 years of experience and BSc Data Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Git, Jenkins, Linux, Docker. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Git, Jenkins, Linux, Docker is preferred. This is a contract opportunity.",8-12 years,bsc data science,12.7, Contract,
JOB228759,Sql Developer,Amazon,"chennai, tamil nadu","We are hiring a SQL Developer at Amazon in Chennai, Tamil Nadu. The role requires 8-12 years of experience and MSc Data Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving SQL Server, Database Design, MySQL, SQL, Python, PostgreSQL. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with SQL Server, Database Design, MySQL, SQL, Python, PostgreSQL is preferred. This is a internship opportunity.",8-12 years,,12.7,internship,
