Employee ID,Department,Salary,Experience,Gender,Attrition,Performance,Education
EMP101671,Customer Support,1406479,12,Female,No,Poor,PhD
EMP101672,Customer Support,1821866,13,Male,No,Poor,B.Tech
EMP101673,HR,711738,6,Male,No,Excellent,MBA
EMP101674,Sales,1231993,7,Male,No,Excellent,M.Com
EMP101675,Operations,1681849,13,Male,No,Excellent,mba 
EMP101676,HR,1907941,13,Female,No,Good,B.Tech
EMP101677,Marketing,1432198,8,Female,Yes,Good,M.Tech
EMP101678,Administration,802812,5,Female,No,Good,M.Com
EMP101679,Operations,1570245,14,Female,No,Average,BE
EMP101680,IT,1542685,9,Female,Yes,Good,MCA
EMP101681,IT,3227906,17,Female,No,Good,B.Com
EMP101682,Finance,2136162,11,Female,No,Good,BBA
EMP101683,Finance,1399856,7,Male,No,Good,M.Com
EMP101684,Finance,2013567,12,Female,No,Good,PhD
EMP101685,R&D,1429982,9,Male,No,Good,PhD
EMP101686,Legal,1665118,7,Female,No,Good,MBA
EMP101687,Administration,1699125,13,Female,No,Average,M.Tech
EMP101688,Sales,792214,6,Female,No,Good,M.Sc
EMP101689,Finance,614314,3,Male,No,Average,M.Sc
EMP101690,Administration,373236,0,Female,No,Poor,BBA
EMP101691,IT,569851,0,Female,Yes,Good,B.Sc
EMP101692,HR,422970,0,Female,No,Good,M.Sc
EMP101693,Administration,1357623,9,Female,No,Average,M.Sc
EMP101694,Sales,723216,3,Male,No,Average,BCA
EMP101695,R&D,976403,5,Male,Yes,Good,M.Tech
EMP101696,HR,1744237,13,Female,No,Excellent,BBA
EMP101697,IT,1012790,5,Male,No,Average,B.Sc
EMP101698,IT,2311207,13,Female,No,Average,M.Sc
EMP101699,Administration,1166736,10,Male,No,avg,M.Tech
EMP101700,R&D,1165761,6,Female,No,Poor,M.Sc
EMP101701,Operations,916947,5,Female,No,Excellent,M.Tech
EMP101702,Operations,655412,2,Female,No,Excellent,PhD
EMP101703,Legal,1422681,7,Female,No,Good,M.Tech
EMP101704,Administration,869991,4,Male,No,Average,BE
EMP101705,Customer Support,998493,7,Female,No,Good,M.Tech
EMP101706,Operations,1078701,10,Male,No,Average,M.Sc
EMP101707,IT,1385841,7,Female,No,Good,M.Com
EMP101708,IT,613166,3,Male,No,good,BBA
EMP101709,Customer Support,897022,5,Male,Yes,Good,B.Sc
EMP101710,Sales,1843842,13,Female,No,Excellent,M.Com
EMP101711,Sales,1142154,7,Male,No,Good,BCA
EMP101712,HR,1126874,8,Female,No,Good,BE
EMP101713,Sales,1828732,14,Female,No,Excellent,M.Sc
EMP101714,Customer Support,1755335,13,Male,No,Average,BE
EMP101715,Sales,1074948,7,Male,No,Good,M.Tech
EMP101716,IT,656444,2,Female,No,Excellent,B.Sc
EMP101717,Operations,1971305,11,Female,No,Good,BCA
EMP101718,Administration,909067,4,Female,No,Good,BBA
EMP101719,Marketing,1153027,9,Male,No,Good,M.Tech
EMP101720,Administration,1936965,12,Male,No,Excellent,M.Tech
EMP101721,Administration,942084,4,Male,No,Average,BE
EMP101722,Legal,693428,2,Female,No,Excellent,B.Com
EMP101723,Legal,1558961,10,Male,No,Good,MBA
EMP101724,Administration,681084,4,Female,No,Average,BCA
EMP101725,Sales,2093102,13,Male,No,Good,B.Com
EMP101726,R&D,950000,5,Female,No,Good,B.Sc
EMP101727,Administration,1020940,8,Female,No,Good,M.Sc
EMP101728,IT,2914014,16,Male,No,Good,M.Sc
EMP101729,Sales,641459,3,Male,No,Good,B.Tech
EMP101730,Operations,1424802,7,Male,No,Good,M.Sc
EMP101731,Customer Support,489874,2,Female,No,Average,B.Sc
EMP101732,HR,2006198,20,Female,No,Good,B.Com
EMP101733,Customer Support,2512360,19,Male,Yes,Excellent,M.Com
EMP101734,Legal,1011736,6,Female,No,Average,BBA
EMP101735,Operations,1912740,13,Female,No,Average,B.Com
EMP101736,HR,673363,2,Male,No,Good,MCA
EMP101737,Marketing,870417,6,Female,No,Excellent,B.Com
EMP101738,Marketing,1262591,7,Female,No,Average,MBA
EMP101739,Legal,1482993,9,Male,No,Average,M.Sc
EMP101740,Administration,715371,5,Female,No,Good,B.Sc
EMP101741,Marketing,899608,6,Male,No,Good,BE
EMP101742,sales ,1853928,13,Male,No,Poor,M.Tech
EMP101743,Finance,1197271,9,Male,No,Good,BBA
EMP101745,Legal,2532643,11,Female,No,Excellent,MCA
EMP101746,Marketing,798751,4,Female,No,Average,B.Com
EMP101747,IT,582989,1,Male,No,Good,M.Tech
EMP101748,Operations,1124963,9,Male,Yes,Poor,MBA
EMP101749,Finance,902304,6,Male,No,Average,BE
EMP101750,HR,941556,6,Male,No,Excellent,MBA
EMP101751,Administration,587776,2,Female,No,Excellent,B.Tech
EMP101752,Sales,981773,6,Female,No,Good,PhD
EMP101753,HR,925224,6,Male,No,Good,BCA
EMP101754,Administration,391331,0,Male,No,Good,B.Com
EMP101755,IT,999310,4,Male,No,Average,B.Com
EMP101756,IT,957562,4,Male,No,Good,MCA
EMP101757,Legal,2396655,11,Female,Yes,Average,BCA
EMP101758,Customer Support,943952,7,Male,No,Poor,B.Com
EMP101759,Customer Support,1385342,11,Female,No,Good,B.Sc
EMP101760,HR,1875282,12,Male,No,Good,B.Tech
EMP101761,Operations,1012405,6,Male,No,Good,M.Tech
EMP101762,Sales,855094,6,Male,No,Good,B.Tech
EMP101763,R&D,2200169,11,Male,No,Good,B.Sc
EMP101764,R&D,1254031,8,Male,No,Average,B.Com
EMP101765,Marketing,875813,6,Female,No,Excellent,M.Tech
EMP101766,Finance,1021442,4,Male,No,Excellent,BBA
EMP101767,Marketing,2957220,18,Female,No,Good,BE
EMP101768,HR,750273,6,Female,No,Good,BCA
EMP101769,Legal,2279178,13,Female,No,Excellent,B.Com
EMP101770,Sales,1455416,8,Male,No,Excellent,B.Sc
EMP101771,Customer Support,1075417,7,Male,Yes,Excellent,BE
EMP101772,Administration,1091272,9,Male,No,Good,BE
EMP101773,Marketing,1005254,6,Female,Yes,Average,MBA
EMP101774,Sales,1342652,8,Male,No,Poor,M.Sc
EMP101775,Administration,990990,9,Male,Yes,Good,B.Tech
EMP101776,Sales,797719,5,Male,No,Average,BCA
EMP101777,Administration,973276,8,Female,No,Good,B.Tech
EMP101778,IT,550774,1,Male,No,Good,MBA
EMP101779,Administration,1002517,8,Male,No,Average,BE
EMP101780,R&D,2259221,12,Female,Yes,Good,B.Com
EMP101781,Legal,1064846,4,Female,Yes,Average,BCA
EMP101782,Operations,734517,4,Male,No,Excellent,BCA
EMP101783,Sales,1023172,5,Female,No,Average,M.Com
EMP101784,HR,883718,5,Male,No,Average,BCA
EMP101785,R&D,1015729,6,Female,No,Good,B.Com
EMP101786,Legal,1330462,9,Male,No,Poor,BE
EMP101787,Customer Support,1188128,10,Male,No,Excellent,MCA
EMP101788,IT,1952747,14,Female,No,Good,MCA
EMP101789,Marketing,1535686,11,Male,No,Good,BCA
EMP101790,IT,588600,0,Male,Yes,Poor,MCA
EMP101791,Legal,2049916,13,Male,No,Average,PhD
EMP101792,IT,651463,3,Male,No,Good,M.Tech
EMP101793,Sales,1338924,10,Male,Yes,Excellent,BBA
EMP101794,Legal,1724840,8,Female,Yes,Poor,PhD
EMP101795,IT,2132884,15,Female,No,Average,PhD
EMP101796,Customer Support,1029581,9,Female,No,Good,M.Sc
EMP101797,Marketing,533056,0,Female,No,Good,MBA
EMP101798,R&D,1731450,13,Female,Yes,Average,BBA
EMP101799,R&D,1109531,4,Female,No,Average,MBA
EMP101800,Legal,1475324,8,Female,No,Good,BE
EMP101801,Sales,1401166,7,Female,No,Average,B.Tech
EMP101802,Finance,646178,3,Male,No,Good,BCA
EMP101803,HR,732042,4,Female,No,Excellent,BBA
EMP101804,Legal,1626725,8,Male,No,Good,B.Com
EMP101805,HR,1872412,12,Male,No,Excellent,PhD
EMP101806,Marketing,832575,6,Female,No,Good,MCA
EMP101807,Operations,486903,0,Female,No,Excellent,B.Tech
EMP101808,HR,1007062,8,Male,No,Good,M.Com
EMP101809,Finance,1977632,11,Male,Yes,Good,PhD
EMP101810,Operations,1091087,8,Female,No,Average,MCA
EMP101811,HR,833354,5,Male,No,Good,PhD
EMP101812,Legal,3350622,18,Female,No,Excellent,BE
EMP101813,Customer Support,2304081,16,Female,No,Average,BE
EMP101814,HR,927177,6,Female,No,Good,M.Com
EMP101815,Marketing,1519366,12,Female,No,Excellent,B.Tech
EMP101816,IT,2289695,13,Female,No,EXCELLENT,B.Sc
EMP101817,R&D,1730441,12,Female,No,Excellent,MCA
EMP101818,HR,1429427,11,Male,No,Excellent,M.Sc
EMP101819,Operations,1759963,14,Male,No,Good,BE
EMP101820,Customer Support,371036,0,Male,Yes,Poor,BE
EMP101821,Customer Support,350000,1,Female,No,Excellent,MCA
EMP101822,IT,495474,1,Male,Yes,Good,M.Tech
EMP101823,HR,925906,6,Female,No,Average,M.Tech
EMP101824,Finance,916202,6,Female,No,Good,B.Sc
EMP101825,Customer Support,350000,1,Female,No,Excellent,BCA
EMP101826,Sales,433801,0,Male,No,Good,B.Com
EMP101827,Legal,1238512,6,Male,No,Excellent,MBA
EMP101828,HR,1480438,14,Female,No,Excellent,B.Com
EMP101829,Operations,1179131,9,Male,No,Average,MBA
EMP101830,Customer Support,1157163,7,Male,No,Excellent,B.Sc
EMP101831,R&D,603699,0,Male,No,Excellent,BCA
EMP101832,R&D,1784496,15,Female,No,Good,B.Com
EMP101833,Legal,1481256,7,Male,No,Average,BE
EMP101835,Finance,2110224,11,Female,No,Good,M.Tech
EMP101836,Sales,1573396,13,Female,No,Excellent,M.Tech
EMP101837,Administration,1813544,12,Female,No,Excellent,B.Tech
EMP101838,Marketing,1124937,8,Female,No,Average,B.Tech
EMP101839,Sales,1330333,8,Female,No,Average,BCA
EMP101840,HR,1311541,8,Male,No,Good,M.Tech
EMP101841,Sales,1449538,10,Female,No,Excellent,BCA
EMP101842,Administration,444473,0,Male,No,Good,B.Com
EMP101843,Administration,1561683,11,Male,No,Average,MCA
EMP101844,R&D,938639,5,Female,No,Average,B.Tech
EMP101845,Administration,1939200,14,Male,Yes,Excellent,B.Sc
EMP101846,IT,1623477,8,Female,No,Average,M.Tech
EMP101847,Administration,1273547,9,Female,No,Excellent,BCA
EMP101848,Marketing,502468,0,Female,Yes,Good,MCA
EMP101849,Finance,1421183,8,Male,No,Average,M.Sc
EMP101850,Legal,549363,0,Female,No,Average,BE
EMP101851,Sales,732491,3,Male,No,Average,B.Sc
EMP101852,Sales,1353653,8,Female,No,Excellent,B.Com
EMP101853,IT,1493894,7,Female,No,Average,M.Sc
EMP101854,Customer Support,948089,8,Male,No,Good,B.Tech
EMP101855,Marketing,1546921,12,Female,No,Good,MCA
EMP101856,IT,3199798,16,Female,No,Excellent,B.Sc
EMP101857,Administration,2370778,17,Female,No,Good,MCA
EMP101858,Customer Support,785017,5,Male,No,Average,M.Sc
EMP101859,Legal,1176600,4,Female,No,Poor,MBA
EMP101860,Customer Support,1861353,16,Male,No,Poor,PhD
EMP101861,Operations,912053,5,Female,No,Average,MBA
EMP101862,Operations,728541,6,Female,Yes,Good,BE
EMP101863,Finance,1732427,14,Female,No,Good,BE
EMP101864,Customer Support,796824,4,Female,No,Average,BBA
EMP101865,IT,1515629,9,Male,No,Good,BE
EMP101866,IT,1248802,7,Male,No,Good,B.Sc
EMP101867,R&D,1147907,6,Female,No,Good,B.Sc
EMP101868,Operations,1217785,9,Female,No,Good,B.Sc
EMP101869,Finance,649275,2,Male,No,Good,B.Tech
EMP101870,Finance,1096404,6,Female,No,Excellent,MBA
EMP101871,Sales,404577,1,Male,No,Good,B.Tech
EMP101872,Sales,1726734,14,Male,No,Average,PhD
EMP101873,Administration,1089574,9,Female,No,Good,MBA
EMP101874,Finance,592864,3,Male,No,Excellent,MBA
EMP101876,Finance,2010256,11,Male,No,Good,BE
EMP101877,IT,1921247,12,Male,No,Good,MBA
EMP101878,Finance,1518845,8,Female,No,Excellent,BBA
EMP101879,R&D,1223071,10,Male,No,Average,MCA
EMP101880,Customer Support,881596,5,Female,No,Average,M.Sc
EMP101881,HR,586026,2,Male,No,Average,M.Tech
EMP101882,Finance,1789328,12,Female,No,Average,B.Com
EMP101883,Administration,1036661,10,Male,No,Average,PhD
EMP101884,IT,424163,0,Male,No,Excellent,B.Sc
EMP101885,Administration,2388050,18,Male,No,Average,BBA
EMP101886,Sales,1089330,9,Female,No,Average,M.Tech
EMP101887,IT,1517884,9,Male,No,Good,BBA
EMP101888,Finance,463551,0,Male,No,Good,B.Com
EMP101889,Sales,1028595,4,Male,No,Good,BBA
EMP101890,Legal,1556394,8,Female,No,Poor,B.Com
EMP101891,Customer Support,979776,7,Male,Yes,Good,MCA
EMP101892,Sales,2016456,11,Male,No,Good,M.Com
EMP101893,R&D,2430141,14,Female,No,Good,BBA
EMP101894,R&D,540309,0,Female,No,Average,B.Tech
EMP101895,R&D,513829,0,Female,No,Excellent,BCA
EMP101896,Marketing,1476054,8,Female,No,Good,B.Tech
EMP101897,Legal,1117486,5,Male,No,Good,BE
EMP101898,R&D,1191519,6,Female,No,Good,MBA
EMP101899,Sales,1908293,12,Male,No,Good,PhD
EMP101900,IT,1622051,7,Female,No,Good,B.Com
EMP101901,IT,2019794,15,Female,No,Average,MCA
EMP101902,Marketing,1070146,4,Female,No,Good,M.Tech
EMP101903,Operations,1086329,10,Female,No,Excellent,BCA
EMP101904,R&D,980337,6,Female,No,Excellent,MBA
EMP101905,Customer Support,1193315,9,Female,No,Good,BBA
EMP101906,HR,569395,2,Male,Yes,Good,M.Tech
EMP101907,R&D,1373390,8,Female,No,Poor,M.Sc
EMP101908,Operations,863744,5,Female,No,Excellent,MCA
EMP101909,Administration,890390,6,Female,No,Excellent,MCA
EMP101910,Sales,1592027,14,Female,No,Poor,B.Sc
EMP101911,Customer Support,856972,5,Female,No,Good,B.Sc
EMP101912,Legal,1393313,8,Female,No,Good,BCA
EMP101913,IT,2240043,12,Male,No,Average,BBA
EMP101914,Customer Support,976365,10,Female,No,Good,B.Sc
EMP101915,Sales,560057,2,Female,No,Average,M.Com
EMP101916,Finance,964617,5,Female,No,Good,M.Com
EMP101917,Legal,1548454,9,Female,No,Average,M.Tech
EMP101918,Legal,825534,3,Female,No,Good,BCA
EMP101919,Legal,1295848,10,Female,No,Average,B.Tech
EMP101920,Customer Support,724180,5,Female,No,Good,M.Tech
EMP101921,R&D,1026938,4,Female,Yes,Poor,BCA
EMP101922,Finance,413483,0,Male,No,Excellent,M.Com
EMP101923,R&D,601885,0,Male,No,Average,PhD
EMP101925,IT,1519982,7,Female,Yes,Good,B.Sc
EMP101926,R&D,2258290,11,Male,No,Good,B.Com
EMP101927,Customer Support,2265459,18,Female,No,Excellent,MBA
EMP101928,Legal,1804764,11,Female,No,Good,MBA
EMP101929,IT,1638693,9,Male,No,Good,M.Com
EMP101930,Administration,942713,6,Female,No,Average,B.Tech
EMP101931,IT,1226020,8,Female,Yes,Excellent,B.Com
EMP101932,Marketing,1254414,10,Female,No,Excellent,M.Tech
EMP101933,IT,1434844,9,Male,No,Excellent,BE
EMP101934,Customer Support,589630,2,Female,No,Excellent,MCA
EMP101935,Administration,1030500,7,Female,No,Average,B.Tech
EMP101936,IT,1139446,6,Female,No,Excellent,B.Tech
EMP101937,Operations,875992,5,Male,No,Average,M.Com
EMP101938,Marketing,1845803,12,Male,No,Average,BCA
EMP101939,Administration,562345,2,Male,No,Average,MBA
EMP101940,Customer Support,1274533,7,Female,No,Average,M.Sc
EMP101941,R&D,1601883,8,Male,No,Poor,BBA
EMP101942,Marketing,1183076,10,Female,No,Good,MCA
EMP101943,Administration,1383419,13,Male,No,Average,PhD
EMP101944,Legal,2166292,11,Male,No,Average,M.Com
EMP101945,Marketing,1015754,5,Male,No,Good,B.Com
EMP101946,Legal,1459531,8,Female,No,Excellent,B.Sc
EMP101947,HR,688651,3,Male,No,Average,M.Tech
EMP101948,Operations,497877,1,Male,No,Average,BBA
EMP101949,Finance,834281,5,Male,No,Poor,B.Com
EMP101950,Customer Support,1793230,11,Female,No,Average,M.Com
EMP101951,Administration,546951,3,Male,No,Good,BCA
EMP101952,Customer Support,1435398,15,Female,No,Good,BE
EMP101953,R&D,626889,3,Male,No,Good,MCA
EMP101954,IT,707165,2,Female,No,Average,M.Com
EMP101955,IT,549043,0,Female,Yes,Excellent,M.Tech
EMP101956,IT,805060,2,Female,No,Good,MCA
EMP101957,Sales,1188400,10,Male,No,Good,MCA
EMP101958,Operations,1436165,13,Male,No,Good,PhD
EMP101959,Administration,1914289,13,Male,No,Average,PhD
EMP101960,Marketing,1217617,9,Male,Yes,Excellent,B.Com
EMP101961,HR,1873788,12,Female,No,Poor,MBA
EMP101962,Marketing,603836,3,Female,No,Excellent,MCA
EMP101963,Operations,1184323,8,Male,Yes,Good,MCA
EMP101964,Customer Support,950990,8,Female,No,Excellent,M.Tech
EMP101965,Finance,1376397,7,Female,No,Average,BE
EMP101966,Administration,715114,4,Female,No,Good,B.Com
EMP101967,Customer Support,1816859,12,Male,No,Average,PhD
EMP101968,Customer Support,667379,4,Female,No,Average,BE
EMP101969,Sales,1342312,7,Female,No,Good,M.Tech
EMP101970,Administration,754715,5,Male,No,Average,B.Tech
EMP101971,Administration,699483,5,Male,No,Excellent,PhD
EMP101972,Operations,1179562,10,Female,No,Excellent,MCA
EMP101973,Operations,1580569,13,Female,Yes,Poor,BCA
EMP101974,Marketing,1655284,15,Male,No,Good,BE
EMP101975,Operations,1952873,15,Female,No,Good,PhD
EMP101976,Marketing,1494197,7,Male,No,Excellent,B.Sc
EMP101977,HR,819346,5,Male,Yes,Average,M.Tech
EMP101978,Finance,1214194,9,Female,No,Excellent,M.Sc
EMP101979,Marketing,1243443,9,Male,Yes,Good,MBA
EMP101981,Customer Support,822647,5,Male,No,Excellent,B.Tech
EMP101982,Marketing,1424949,7,Male,No,Excellent,PhD
EMP101983,Legal,801624,2,Male,No,Excellent,M.Com
EMP101984,Marketing,1471521,7,Female,No,Average,B.Com
EMP101985,Administration,382394,0,Female,Yes,Good,B.Com
EMP101986,Administration,1036514,7,Female,No,Good,M.Tech
EMP101987,HR,1326804,8,Female,No,Average,MCA
EMP101988,Legal,756993,2,Male,No,Good,M.Sc
EMP101989,Legal,1026968,5,Female,No,Poor,M.Com
EMP101990,Legal,597624,0,Male,No,Average,M.Tech
EMP101991,Finance,812248,4,Female,No,Average,M.Sc
EMP101992,Administration,1219649,9,Female,No,Good,BCA
EMP101993,Legal,846986,2,Female,No,Excellent,BE
EMP101994,HR,1282628,8,Male,Yes,Average,BCA
EMP101995,Finance,2294511,18,Female,No,Average,B.Sc
EMP101996,Finance,1803883,12,Male,No,Poor,M.Com
EMP101997,Marketing,1496671,7,Male,No,Good,B.Tech
EMP101998,R&D,493740,0,Male,No,Average,B.Com
EMP101999,Finance,623081,3,Male,No,Good,M.Tech
EMP102000,HR,356445,1,Female,Yes,Poor,B.Com
EMP102001,Marketing,763495,4,Female,No,Excellent,BCA
EMP102002,Sales,2099415,15,Female,No,Excellent,B.Sc
EMP102003,R&D,1420192,8,Female,No,Good,BCA
EMP102004,R&D,579547,0,Male,No,Good,B.Sc
EMP102005,Finance,557166,1,Female,Yes,Good,B.Tech
EMP102006,Administration,1634333,12,Male,No,Average,B.Com
EMP102007,Administration,1069615,9,Female,Yes,Poor,B.Tech
EMP102008,HR,804142,4,Male,No,Poor,MBA
EMP102009,Customer Support,720078,4,Female,No,Good,M.Tech
EMP102010,Sales,646733,3,Female,No,Good,BBA
EMP102011,Marketing,945729,6,Male,No,Good,MBA
EMP102012,Marketing,3008395,17,Male,No,Poor,B.Tech
EMP102013,R&D,1195723,5,Female,No,Poor,B.Sc
EMP102014,Marketing,1199270,10,Female,No,Excellent,M.Sc
EMP102015,Sales,1247550,10,Female,Yes,Average,BBA
EMP102016,Legal,1606508,9,Female,No,Excellent,B.Tech
EMP102017,Administration,424515,1,Male,No,Average,MCA
EMP102018,Operations,1217504,9,Female,No,Average,M.Sc
EMP102019,Administration,589741,2,Female,No,Good,MCA
EMP102020,Administration,1403702,11,Male,Yes,Good,BBA
EMP102021,Finance,452204,0,Male,Yes,Poor,MBA
EMP102022,Legal,1174165,5,Male,Yes,Average,B.Tech
EMP102023,R&D,941143,5,Male,No,Average,MBA
EMP102024,Sales,1705865,12,Male,No,Average,BBA
EMP102025,Customer Support,1993382,16,Male,Yes,Average,M.Com
EMP102026,Marketing,881913,5,Male,No,Good,PhD
EMP102027,Administration,1143433,9,Male,No,Good,B.Tech
EMP102028,IT,1550130,7,Female,No,Good,M.Tech
EMP102029,IT,2277509,12,Female,Yes,Good,B.Sc
EMP102030,IT,515690,0,Female,No,Good,B.Com
EMP102031,Customer Support,713956,6,Female,No,Excellent,MBA
EMP102032,Operations,629522,3,Male,No,Average,M.Com
EMP102033,R&D,585274,1,Female,No,Good,PhD
EMP102034,Administration,1097079,7,Male,No,Average,MBA
EMP102035,Operations,1226427,10,Female,No,Good,PhD
EMP102036,Sales,1308901,7,Female,No,Excellent,MCA
EMP102037,Marketing,2068325,12,Male,No,Average,MBA
EMP102038,HR,1515307,15,Female,No,Average,BE
EMP102039,Finance,1280940,10,Male,No,Good,M.Sc
EMP102040,Administration,2037333,20,Male,No,Excellent,B.Sc
EMP102041,IT,1164786,6,Female,No,Average,B.Sc
EMP102042,Finance,2090804,11,Female,No,Average,M.Com
EMP102043,Sales,998364,5,Female,No,Average,MCA
EMP102044,Finance,794948,4,Male,No,Average,B.Tech
EMP102045,Sales,784186,5,Male,No,Average,MCA
EMP102046,IT,990160,4,Male,No,Good,BBA
EMP102048,Customer Support,1833019,11,Male,No,Excellent,B.Com
EMP102049,Operations,1084013,7,Female,No,Average,BBA
EMP102050,Operations,1429668,14,Male,No,Average,MBA
EMP102051,Legal,1033505,4,Male,No,Average,BE
EMP102052,Legal,1494183,9,Male,No,Excellent,BE
EMP102053,IT,721284,2,Female,No,Poor,M.Sc
EMP102054,Legal,1320944,9,Female,No,Average,MBA
EMP102055,Finance,1130756,9,Male,No,Excellent,M.Sc
EMP102056,Marketing,1361643,7,Male,No,Average,BCA
EMP102057,R&D,1140430,4,Female,No,Poor,B.Com
EMP102058,IT,1076426,4,Female,No,Good,MCA
EMP102059,HR,397858,0,Female,No,Good,MBA
EMP102060,Operations,537888,3,Female,No,Good,M.Sc
EMP102061,IT,3164652,16,Male,No,Good,M.Com
EMP102062,Legal,1088122,6,Female,No,Good,M.Tech
EMP102063,FINANCE,661894,5,Male,No,Good,MBA
EMP102064,Marketing,734514,3,Female,No,Excellent,B.Com
EMP102065,R&D,567224,0,Male,No,Average,BBA
EMP102066,Finance,672201,3,Female,No,Poor,BCA
EMP102067,Marketing,1656214,11,Male,No,Good,M.Sc
EMP102068,Sales,1779104,12,Female,No,Poor,PhD
EMP102069,Operations,560193,3,Female,No,Excellent,B.Com
EMP102070,Customer Support,1128084,9,Female,No,Average,M.Com
EMP102071,Marketing,1181928,7,Male,No,Good,BE
EMP102072,Sales,460054,1,Female,No,Good,M.Sc
EMP102073,Legal,655357,3,Male,Yes,Average,MBA
EMP102074,IT,876716,5,Female,No,Good,BCA
EMP102075,Marketing,701903,2,Male,No,Average,B.Com
EMP102076,Sales,1388512,10,Male,No,Average,PhD
EMP102077,Finance,1671348,13,Male,No,Excellent,MCA
EMP102078,Finance,1561227,8,Female,No,Excellent,BE
EMP102079,Legal,1731659,8,Female,No,EXCELLENT,MBA
EMP102080,Legal,3401041,16,Male,No,Good,BCA
EMP102081,Administration,998852,8,Female,No,Good,B.Tech
EMP102082,IT,2243477,12,Male,No,Average,PhD
EMP102083,HR,381020,0,Male,Yes,Poor,BCA
EMP102084,Legal,2179938,14,Female,No,Excellent,MBA
EMP102085,Legal,468974,1,Female,No,Average,BCA
EMP102086,Marketing,815543,6,Female,No,Average,BE
EMP102087,HR,1247545,10,Female,No,Poor,MBA
EMP102088,Customer Support,1144029,7,Female,No,Good,MBA
EMP102089,HR,566700,2,Female,No,Good,MBA
EMP102090,Finance,1591742,12,Male,No,Average,M.Com
EMP102091,R&D,2016695,13,Male,No,Good,PhD
EMP102092,Operations,795616,6,Male,No,Average,M.Tech
EMP102093,Sales,1197491,7,Female,No,Average,M.Sc
EMP102094,HR,1406134,15,Female,No,Good,MCA
EMP102095,IT,467490,0,Male,No,Good,BE
EMP102096,Administration,1591704,14,Male,No,Good,B.Com
EMP102097,Operations,1837354,11,Male,No,Good,BBA
EMP102098,IT,2155278,15,Female,Yes,Excellent,B.Com
EMP102099,R&D,588693,0,Female,Yes,Good,BCA
EMP102100,Operations,1524363,13,Male,Yes,Excellent,M.Com
EMP102101,Customer Support,1775747,13,Male,No,Good,BBA
EMP102102,Administration,855529,5,Male,No,Good,MBA
EMP102103,Marketing,464606,0,Male,Yes,Good,PhD
EMP102104,Customer Support,362489,0,Male,Yes,Good,BCA
EMP102105,Administration,688103,6,Female,No,Poor,MCA
EMP102106,HR,954972,6,Male,No,Excellent,BCA
EMP102107,Legal,1676710,8,Female,No,Average,BBA
EMP102108,Administration,836133,4,Male,No,Good,MCA
EMP102109,Marketing,1236698,7,Female,No,Good,MCA
EMP102111,HR,630098,2,Female,No,Good,MCA
EMP102112,Marketing,1332284,8,Female,No,Average,BE
EMP102113,Customer Support,463608,2,Female,No,Good,M.Tech
EMP102114,Sales,449051,0,Male,Yes,Good,M.Sc
